"Plate","Well","Sample","Ct"
8,"C7","0921.5Sqm.Dn.3",37.2092704772949
8,"C8","0921.5Sqm.Dn.3",37.2092704772949
8,"C9","0921.5Sqm.Dn.3",37.2092704772949
8,"C10","1021.2Brn.Dn.2",33.6309280395508
8,"C11","1021.2Brn.Dn.2",33.6309280395508
8,"C12","1021.2Brn.Dn.2",33.6309280395508
8,"D1","St4",33.2822532653809
8,"D2","St4",33.2822532653809
8,"D3","St4",33.2822532653809
8,"D4","0921.3Chk.Dn.2",31.7573471069336
8,"D5","0921.3Chk.Dn.2",31.7573471069336
8,"D6","0921.3Chk.Dn.2",31.7573471069336
8,"D7","1021.1Prt.Dn.1",35.8949737548828
8,"D8","1021.1Prt.Dn.1",35.8949737548828
8,"D9","1021.1Prt.Dn.1",35.8949737548828
8,"D10","1021.2Brn.Dn.3",33.7939567565918
8,"D11","1021.2Brn.Dn.3",33.7939567565918
8,"D12","1021.2Brn.Dn.3",33.7939567565918
8,"E1","St5",36.6508598327637
8,"E2","St5",36.6508598327637
8,"E3","St5",36.6508598327637
8,"E4","0921.3Chk.Dn.3",29.5575580596924
8,"E5","0921.3Chk.Dn.3",29.5575580596924
8,"E6","0921.3Chk.Dn.3",29.5575580596924
8,"E7","1021.1Prt.Dn.2",34.277961730957
8,"E8","1021.1Prt.Dn.2",34.277961730957
8,"E9","1021.1Prt.Dn.2",34.277961730957
8,"E10","1021.2Brn.Up.1",NA
8,"E11","1021.2Brn.Up.1",NA
8,"E12","1021.2Brn.Up.1",NA
8,"F1","St6",38.3083000183105
8,"F2","St6",38.3083000183105
8,"F3","St6",38.3083000183105
8,"F4","0921.3Chk.Up.1",26.9146785736084
8,"F5","0921.3Chk.Up.1",26.9146785736084
8,"F6","0921.3Chk.Up.1",26.9146785736084
8,"F7","1021.1Prt.Dn.3",36.5181999206543
8,"F8","1021.1Prt.Dn.3",36.5181999206543
8,"F9","1021.1Prt.Dn.3",36.5181999206543
8,"F10","1021.2Brn.Up.2",NA
8,"F11","1021.2Brn.Up.2",NA
8,"F12","1021.2Brn.Up.2",NA
8,"G1","St7",37.6535720825195
8,"G2","St7",37.6535720825195
8,"G3","St7",37.6535720825195
8,"G4","0921.3Chk.Up.2",27.098840713501
8,"G5","0921.3Chk.Up.2",27.098840713501
8,"G6","0921.3Chk.Up.2",27.098840713501
8,"G7","1021.1Prt.Up.1",34.9439163208008
8,"G8","1021.1Prt.Up.1",34.9439163208008
8,"G9","1021.1Prt.Up.1",34.9439163208008
8,"H1","St8",40.2898063659668
8,"H2","St8",40.2898063659668
8,"H3","St8",40.2898063659668
8,"H4","0921.3Chk.Up.3",27.1793975830078
8,"H5","0921.3Chk.Up.3",27.1793975830078
8,"H6","0921.3Chk.Up.3",27.1793975830078
8,"H7","1021.1Prt.Up.2",35.7166137695312
8,"H8","1021.1Prt.Up.2",35.7166137695312
8,"H9","1021.1Prt.Up.2",35.7166137695312
12,"A1","St1",20.8062763214111
12,"A2","St1",20.8062763214111
12,"A3","St1",20.8062763214111
12,"A10","0122.5Sqm.Up.1",34.8966865539551
12,"A11","0122.5Sqm.Up.1",34.8966865539551
12,"A12","0122.5Sqm.Up.1",34.8966865539551
12,"B1","St2",23.7992324829102
12,"B2","St2",23.7992324829102
12,"B3","St2",23.7992324829102
12,"B10","0122.5Sqm.Up.2",35.0382118225098
12,"B11","0122.5Sqm.Up.2",35.0382118225098
12,"B12","0122.5Sqm.Up.2",35.0382118225098
12,"C1","St3",27.2930011749268
12,"C2","St3",27.2930011749268
12,"C3","St3",27.2930011749268
12,"C10","0122.5Sqm.Up.3",34.67919921875
12,"C11","0122.5Sqm.Up.3",34.67919921875
12,"C12","0122.5Sqm.Up.3",34.67919921875
12,"D1","St4",30.2187557220459
12,"D2","St4",30.2187557220459
12,"D3","St4",30.2187557220459
12,"D4","0122.2Brn.Dn.3",34.406005859375
12,"D5","0122.2Brn.Dn.3",34.406005859375
12,"D6","0122.2Brn.Dn.3",34.406005859375
12,"D10","0222.1Prt.Dn.1",33.4211692810059
12,"D11","0222.1Prt.Dn.1",33.4211692810059
12,"D12","0222.1Prt.Dn.1",33.4211692810059
12,"E1","St5",33.4520835876465
12,"E2","St5",33.4520835876465
12,"E3","St5",33.4520835876465
12,"E4","0122.2Brn.Up.1",NA
12,"E5","0122.2Brn.Up.1",NA
12,"E6","0122.2Brn.Up.1",NA
12,"E10","0222.1Prt.Dn.2",34.3839988708496
12,"E11","0222.1Prt.Dn.2",34.3839988708496
12,"E12","0222.1Prt.Dn.2",34.3839988708496
12,"F1","St6",34.8300437927246
12,"F2","St6",34.8300437927246
12,"F3","St6",34.8300437927246
12,"F4","0122.2Brn.Up.2",NA
12,"F5","0122.2Brn.Up.2",NA
12,"F6","0122.2Brn.Up.2",NA
12,"F7","0122.5Sqm.Dn.1",31.4624652862549
12,"F8","0122.5Sqm.Dn.1",31.4624652862549
12,"F9","0122.5Sqm.Dn.1",31.4624652862549
12,"F10","0222.1Prt.Dn.3",33.8844909667969
12,"F11","0222.1Prt.Dn.3",33.8844909667969
12,"F12","0222.1Prt.Dn.3",33.8844909667969
12,"G1","St7",36.2002105712891
12,"G2","St7",36.2002105712891
12,"G3","St7",36.2002105712891
12,"G4","0122.2Brn.Up.3",NA
12,"G5","0122.2Brn.Up.3",NA
12,"G6","0122.2Brn.Up.3",NA
12,"H1","St8",37.7225608825684
12,"H2","St8",37.7225608825684
12,"H3","St8",37.7225608825684
14,"A1","St1",24.244270324707
14,"A2","St1",24.244270324707
14,"A3","St1",24.244270324707
14,"A10","0321.5Sqm.Up.3",37.285083770752
14,"A11","0321.5Sqm.Up.3",37.285083770752
14,"A12","0321.5Sqm.Up.3",37.285083770752
14,"B1","St2",27.3653507232666
14,"B2","St2",27.3653507232666
14,"B3","St2",27.3653507232666
14,"B10","0421.3Chk.Up.3",37.7680931091309
14,"B11","0421.3Chk.Up.3",37.7680931091309
14,"B12","0421.3Chk.Up.3",37.7680931091309
14,"C1","St3",30.5474224090576
14,"C2","St3",30.5474224090576
14,"C3","St3",30.5474224090576
14,"C10","0421.1Prt.Dn.3",35.2573890686035
14,"C11","0421.1Prt.Dn.3",35.2573890686035
14,"C12","0421.1Prt.Dn.3",35.2573890686035
14,"D1","St4",32.8606376647949
14,"D2","St4",32.8606376647949
14,"D3","St4",32.8606376647949
14,"D10","0421.2Brn.Up.2",NA
14,"D11","0421.2Brn.Up.2",NA
14,"D12","0421.2Brn.Up.2",NA
14,"E1","St5",36.6086730957031
14,"E2","St5",36.6086730957031
14,"E3","St5",36.6086730957031
14,"E7","0321.5Sqm.Dn.1",37.017765045166
14,"E8","0321.5Sqm.Dn.1",37.017765045166
14,"E9","0321.5Sqm.Dn.1",37.017765045166
14,"E10","0421.Sqm.Dn.1",38.0676002502441
14,"E11","0421.Sqm.Dn.1",38.0676002502441
14,"E12","0421.Sqm.Dn.1",38.0676002502441
14,"F1","St6",39.6862487792969
14,"F2","St6",39.6862487792969
14,"F3","St6",39.6862487792969
14,"F7","0321.5Sqm.Dn.2",37.2870635986328
14,"F8","0321.5Sqm.Dn.2",37.2870635986328
14,"F9","0321.5Sqm.Dn.2",37.2870635986328
14,"F10","0421.Sqm.Dn.2",36.1223258972168
14,"F11","0421.Sqm.Dn.2",36.1223258972168
14,"F12","0421.Sqm.Dn.2",36.1223258972168
14,"G1","St7",39.7882270812988
14,"G2","St7",39.7882270812988
14,"G3","St7",39.7882270812988
14,"G7","0321.5Sqm.Dn.3",38.6328392028809
14,"G8","0321.5Sqm.Dn.3",38.6328392028809
14,"G9","0321.5Sqm.Dn.3",38.6328392028809
14,"H1","St8",39.2665519714355
14,"H2","St8",39.2665519714355
14,"H3","St8",39.2665519714355
14,"H7","0321.5Sqm.Up.1",37.9756393432617
14,"H8","0321.5Sqm.Up.1",37.9756393432617
14,"H9","0321.5Sqm.Up.1",37.9756393432617
15,"A1","St1",22.5547866821289
15,"A2","St1",22.5547866821289
15,"A3","St1",22.5547866821289
15,"A4","0421.1Prt.Up.2",34.0758476257324
15,"A5","0421.1Prt.Up.2",34.0758476257324
15,"A6","0421.1Prt.Up.2",34.0758476257324
15,"A7","0721.1Prt.Dn.1",37.2599906921387
15,"A8","0721.1Prt.Dn.1",37.2599906921387
15,"A9","0721.1Prt.Dn.1",37.2599906921387
15,"A10","1121.2Brn.Dn.1",37.5940132141113
15,"A11","1121.2Brn.Dn.1",37.5940132141113
15,"A12","1121.2Brn.Dn.1",37.5940132141113
15,"B1","St2",26.2754039764404
15,"B2","St2",26.2754039764404
15,"B3","St2",26.2754039764404
15,"B4","0421.5Sqm.Dn.3",35.2725524902344
15,"B5","0421.5Sqm.Dn.3",35.2725524902344
15,"B6","0421.5Sqm.Dn.3",35.2725524902344
15,"B7","0721.2Brn.Dn.3",36.5999450683594
15,"B8","0721.2Brn.Dn.3",36.5999450683594
15,"B9","0721.2Brn.Dn.3",36.5999450683594
15,"B10","1121.2Brn.Dn.2",38.7985000610352
15,"B11","1121.2Brn.Dn.2",38.7985000610352
15,"B12","1121.2Brn.Dn.2",38.7985000610352
15,"C1","St3",29.7552280426025
15,"C2","St3",29.7552280426025
15,"C3","St3",29.7552280426025
15,"C4","0421.5Sqm.Up.1",35.5730895996094
15,"C5","0421.5Sqm.Up.1",35.5730895996094
15,"C6","0421.5Sqm.Up.1",35.5730895996094
15,"C7","0821.1Prt.Dn.1",36.469051361084
15,"C8","0821.1Prt.Dn.1",36.469051361084
15,"C9","0821.1Prt.Dn.1",36.469051361084
15,"C10","1121.2Brn.Dn.3",NA
15,"C11","1121.2Brn.Dn.3",NA
15,"C12","1121.2Brn.Dn.3",NA
15,"D1","St4",33.3035926818848
15,"D2","St4",33.3035926818848
15,"D3","St4",33.3035926818848
15,"D4","0421.5Sqm.Up.2",35.2714500427246
15,"D5","0421.5Sqm.Up.2",35.2714500427246
15,"D6","0421.5Sqm.Up.2",35.2714500427246
15,"D7","0821.1Prt.Dn.2",36.3631248474121
15,"D8","0821.1Prt.Dn.2",36.3631248474121
15,"D9","0821.1Prt.Dn.2",36.3631248474121
15,"D10","1221.1Prt.Dn.2",34.3333206176758
15,"D11","1221.1Prt.Dn.2",34.3333206176758
15,"D12","1221.1Prt.Dn.2",34.3333206176758
15,"E1","St5",36.929313659668
15,"E2","St5",36.929313659668
15,"E3","St5",36.929313659668
15,"E4","0421.5Sqm.Up.3",34.897216796875
15,"E5","0421.5Sqm.Up.3",34.897216796875
15,"E6","0421.5Sqm.Up.3",34.897216796875
15,"E7","0821.1Prt.Dn.3",36.4495735168457
15,"E8","0821.1Prt.Dn.3",36.4495735168457
15,"E9","0821.1Prt.Dn.3",36.4495735168457
15,"E10","1221.1Prt.Up.2",38.2264595031738
15,"E11","1221.1Prt.Up.2",38.2264595031738
15,"E12","1221.1Prt.Up.2",38.2264595031738
15,"F1","St6",38.9247932434082
15,"F2","St6",38.9247932434082
15,"F3","St6",38.9247932434082
15,"F4","0621.2Brn.Up.2",NA
15,"F5","0621.2Brn.Up.2",NA
15,"F6","0621.2Brn.Up.2",NA
15,"F7","0821.1Prt.Up.2",38.0663070678711
15,"F8","0821.1Prt.Up.2",38.0663070678711
15,"F9","0821.1Prt.Up.2",38.0663070678711
15,"F10","1221.1Prt.Up.3",36.4214286804199
15,"F11","1221.1Prt.Up.3",36.4214286804199
15,"F12","1221.1Prt.Up.3",36.4214286804199
15,"G1","St7",39.6911430358887
15,"G2","St7",39.6911430358887
15,"G3","St7",39.6911430358887
15,"G4","0621.2Brn.Dn.1",33.1241455078125
15,"G5","0621.2Brn.Dn.1",33.1241455078125
15,"G6","0621.2Brn.Dn.1",33.1241455078125
15,"G7","0821.1Prt.Up.3",38.3141670227051
15,"G8","0821.1Prt.Up.3",38.3141670227051
15,"G9","0821.1Prt.Up.3",38.3141670227051
15,"H1","St8",38.8039131164551
15,"H2","St8",38.8039131164551
15,"H3","St8",38.8039131164551
15,"H4","0621.2Brn.Dn.3",32.5484580993652
15,"H5","0621.2Brn.Dn.3",32.5484580993652
15,"H6","0621.2Brn.Dn.3",32.5484580993652
15,"H7","1121.1Prt.Up.3",38.3572082519531
15,"H8","1121.1Prt.Up.3",38.3572082519531
15,"H9","1121.1Prt.Up.3",38.3572082519531
