"Plate","Well","Sample","Ct","dilution","Adj_Vol"
12,"B10","0122.5Sqm.Up.2",35.9334487915039,10,1.60333333333333
12,"B11","0122.5Sqm.Up.2",NA,10,1.60333333333333
12,"B12","0122.5Sqm.Up.2",34.1429748535156,10,1.60333333333333
12,"C1","St3",27.2147655487061,NA,NA
12,"C2","St3",27.3862895965576,NA,NA
12,"C3","St3",27.2779483795166,NA,NA
12,"C10","0122.5Sqm.Up.3",34.7704277038574,10,1.60333333333333
12,"C11","0122.5Sqm.Up.3",34.5879745483398,10,1.60333333333333
12,"C12","0122.5Sqm.Up.3",NA,10,1.60333333333333
12,"D1","St4",30.3885860443115,NA,NA
12,"D2","St4",30.1016483306885,NA,NA
12,"D3","St4",30.1660327911377,NA,NA
12,"D4","0122.2Brn.Dn.3",34.6728782653809,10,2.02333333333333
12,"D5","0122.2Brn.Dn.3",35.1120185852051,10,2.02333333333333
12,"D6","0122.2Brn.Dn.3",33.4331130981445,10,2.02333333333333
12,"D10","0222.1Prt.Dn.1",34.3169097900391,10,1.92333333333333
12,"D11","0222.1Prt.Dn.1",33.6635398864746,10,1.92333333333333
12,"D12","0222.1Prt.Dn.1",32.2830581665039,10,1.92333333333333
12,"E1","St5",33.3135948181152,NA,NA
12,"E2","St5",33.8269844055176,NA,NA
12,"E3","St5",33.2156677246094,NA,NA
12,"E4","0122.2Brn.Up.1",NA,10,2.01
12,"E5","0122.2Brn.Up.1",NA,10,2.01
12,"E6","0122.2Brn.Up.1",NA,10,2.01
12,"E10","0222.1Prt.Dn.2",33.4915504455566,10,1.92333333333333
12,"E11","0222.1Prt.Dn.2",35.375,10,1.92333333333333
12,"E12","0222.1Prt.Dn.2",34.2854423522949,10,1.92333333333333
12,"F1","St6",35.3628845214844,NA,NA
12,"F2","St6",34.6868591308594,NA,NA
12,"F3","St6",34.4403877258301,NA,NA
12,"F4","0122.2Brn.Up.2",NA,10,2.01
12,"F5","0122.2Brn.Up.2",NA,10,2.01
12,"F6","0122.2Brn.Up.2",NA,10,2.01
12,"F10","0222.1Prt.Dn.3",34.5033493041992,10,1.92333333333333
12,"F11","0222.1Prt.Dn.3",33.4917678833008,10,1.92333333333333
12,"F12","0222.1Prt.Dn.3",33.6583557128906,10,1.92333333333333
12,"G1","St6",35.3239555358887,NA,NA
12,"G2","St6",36.9407234191895,NA,NA
12,"G3","St6",36.3359565734863,NA,NA
12,"G4","0122.2Brn.Up.3",NA,10,2.01
12,"G5","0122.2Brn.Up.3",NA,10,2.01
12,"G6","0122.2Brn.Up.3",NA,10,2.01
14,"A1","St1",24.2118396759033,NA,NA
14,"A2","St1",24.2897300720215,NA,NA
14,"A3","St1",24.2312431335449,NA,NA
14,"A10","0321.5Sqm.Up.3",37.0035591125488,10,1.99
14,"A11","0321.5Sqm.Up.3",36.3820571899414,10,1.99
14,"A12","0321.5Sqm.Up.3",38.4696426391602,10,1.99
14,"B1","St2",27.4715843200684,NA,NA
14,"B2","St2",27.2995433807373,NA,NA
14,"B3","St2",27.3249244689941,NA,NA
14,"B10","0421.3Chk.Up.3",37.503360748291,10,2.01
14,"B11","0421.3Chk.Up.3",38.3375091552734,10,2.01
14,"B12","0421.3Chk.Up.3",37.4634094238281,10,2.01
14,"C1","St3",30.6189575195312,NA,NA
14,"C2","St3",30.536003112793,NA,NA
14,"C3","St3",30.4873065948486,NA,NA
14,"C10","0421.1Prt.Dn.3",35.8671379089355,100,1.97
14,"C11","0421.1Prt.Dn.3",34.8421173095703,100,1.97
14,"C12","0421.1Prt.Dn.3",35.062915802002,100,1.97
14,"D1","St4",33.5711936950684,NA,NA
14,"D2","St4",32.9830093383789,NA,NA
14,"D3","St4",32.027702331543,NA,NA
14,"D10","0421.2Brn.Up.2",NA,10,2.02666666666667
14,"D11","0421.2Brn.Up.2",NA,10,2.02666666666667
14,"D12","0421.2Brn.Up.2",NA,10,2.02666666666667
14,"E1","St5",36.3246459960938,NA,NA
14,"E2","St5",36.6278915405273,NA,NA
14,"E3","St5",36.8734855651855,NA,NA
14,"F1","St6",40.5577545166016,NA,NA
14,"F2","St6",38.8147468566895,NA,NA
14,"F3","St6",NA,NA,NA
14,"F7","0321.5Sqm.Dn.2",NA,10,2.01
14,"F8","0321.5Sqm.Dn.2",NA,10,2.01
14,"F9","0321.5Sqm.Dn.2",37.2870635986328,10,2.01
14,"F10","0421.5Sqm.Dn.2",36.9189186096191,10,2.01666666666667
14,"F11","0421.5Sqm.Dn.2",35.9840965270996,10,2.01666666666667
14,"F12","0421.5Sqm.Dn.2",35.4639663696289,10,2.01666666666667
14,"G1","St6",39.498161315918,NA,NA
14,"G2","St6",38.9069900512695,NA,NA
14,"G3","St6",40.9595336914062,NA,NA
14,"G7","0321.5Sqm.Dn.3",39.4831809997559,10,1.99
14,"G8","0321.5Sqm.Dn.3",39.0948715209961,10,1.99
14,"G9","0321.5Sqm.Dn.3",37.3204650878906,10,1.99
14,"H7","0321.5Sqm.Up.1",NA,10,1.98
14,"H8","0321.5Sqm.Up.1",39.0841865539551,10,1.98
14,"H9","0321.5Sqm.Up.1",36.8670883178711,10,1.98
15,"A1","St1",23.5310611724854,NA,NA
15,"A2","St1",23.520902633667,NA,NA
15,"A3","St1",23.5999908447266,NA,NA
15,"A10","1121.2Brn.Dn.1",NA,10,2
15,"A11","1121.2Brn.Dn.1",38.9788970947266,10,2
15,"A12","1121.2Brn.Dn.1",38.2844429016113,10,2
15,"B1","St2",26.6815567016602,NA,NA
15,"B2","St2",26.6712112426758,NA,NA
15,"B3","St2",26.6319713592529,NA,NA
15,"B4","0421.5Sqm.Dn.3",36.3938674926758,10,2.01666666666667
15,"B5","0421.5Sqm.Dn.3",36.7650756835938,10,2.01666666666667
15,"B6","0421.5Sqm.Dn.3",36.226490020752,10,2.01666666666667
15,"B10","1121.2Brn.Dn.2",NA,10,2
15,"B11","1121.2Brn.Dn.2",36.410701751709,10,2
15,"B12","1121.2Brn.Dn.2",36.9938850402832,10,2
15,"C1","St3",30.0939426422119,NA,NA
15,"C2","St3",30.0006237030029,NA,NA
15,"C3","St3",29.9448642730713,NA,NA
15,"C4","0421.5Sqm.Up.1",36.4887351989746,10,2.01666666666667
15,"C5","0421.5Sqm.Up.1",34.6436538696289,10,2.01666666666667
15,"C6","0421.5Sqm.Up.1",35.4836769104004,10,2.01666666666667
15,"C10","1121.2Brn.Dn.3",NA,100,2
15,"C11","1121.2Brn.Dn.3",NA,100,2
15,"C12","1121.2Brn.Dn.3",NA,100,2
15,"D1","St4",33.554573059082,NA,NA
15,"D2","St4",33.7956352233887,NA,NA
15,"D3","St4",33.5579109191895,NA,NA
15,"D10","1221.1Prt.Dn.2",37.7842903137207,100,2.02666666666667
15,"D11","1221.1Prt.Dn.2",37.7020072937012,100,2.02666666666667
15,"D12","1221.1Prt.Dn.2",36.8313407897949,100,2.02666666666667
15,"E1","St5",37.3400726318359,NA,NA
15,"E2","St5",38.9820671081543,NA,NA
15,"E3","St5",37.8488159179688,NA,NA
15,"F1","St6",36.9847106933594,NA,NA
15,"F2","St6",39.3890228271484,NA,NA
15,"F3","St6",38.0069580078125,NA,NA
15,"F10","1221.1Prt.Up.3",39.0442161560059,100,2.03
15,"F11","1221.1Prt.Up.3",NA,100,2.03
15,"F12","1221.1Prt.Up.3",36.9577789306641,100,2.03
15,"G1","St6",37.6255683898926,NA,NA
15,"G2","St6",38.7844848632812,NA,NA
15,"G3","St6",NA,NA,NA
15,"H7","1121.1Prt.Up.3",37.3287124633789,100,2.02
15,"H8","1121.1Prt.Up.3",36.5220680236816,100,2.02
15,"H9","1121.1Prt.Up.3",36.1618232727051,100,2.02
16,"A1","St1",24.3037967681885,NA,NA
16,"A2","St1",24.3322811126709,NA,NA
16,"A3","St1",24.2926445007324,NA,NA
16,"A7","0122.3Chk.Dn.2",38.5139198303223,10,2
16,"A8","0122.3Chk.Dn.2",38.2027206420898,10,2
16,"A9","0122.3Chk.Dn.2",37.2288780212402,10,2
16,"B1","St2",26.9769859313965,NA,NA
16,"B2","St2",26.9617443084717,NA,NA
16,"B3","St2",26.9965209960938,NA,NA
16,"B4","1221.2Brn.Dn.1",NA,10,2.05666666666667
16,"B5","1221.2Brn.Dn.1",NA,10,2.05666666666667
16,"B6","1221.2Brn.Dn.1",NA,10,2.05666666666667
16,"B7","0122.2Brn.Dn.1",35.5644416809082,10,2.02333333333333
16,"B8","0122.2Brn.Dn.1",37.6018104553223,10,2.02333333333333
16,"B9","0122.2Brn.Dn.1",35.9363059997559,10,2.02333333333333
16,"C1","St3",30.7901935577393,NA,NA
16,"C2","St3",30.7556438446045,NA,NA
16,"C3","St3",30.9538097381592,NA,NA
16,"C4","1221.5Sqm.Up.3",NA,10,2.00333333333333
16,"C5","1221.5Sqm.Up.3",38.4144668579102,10,2.00333333333333
16,"C6","1221.5Sqm.Up.3",36.3137855529785,10,2.00333333333333
16,"C7","0122.3Chk.Dn.3",34.8400917053223,10,2
16,"C8","0122.3Chk.Dn.3",35.7957725524902,10,2
16,"C9","0122.3Chk.Dn.3",34.7116584777832,10,2
16,"C10","0222.5Sqm.Dn.2",NA,10,2.01666666666667
16,"C11","0222.5Sqm.Dn.2",38.4764022827148,10,2.01666666666667
16,"C12","0222.5Sqm.Dn.2",NA,10,2.01666666666667
16,"D1","St4",34.0329475402832,NA,NA
16,"D2","St4",34.4317855834961,NA,NA
16,"D3","St4",33.6511459350586,NA,NA
16,"D4","1221.5Sqm.Dn.1",36.0276336669922,10,2.02333333333333
16,"D5","1221.5Sqm.Dn.1",34.978199005127,10,2.02333333333333
16,"D6","1221.5Sqm.Dn.1",33.8802604675293,10,2.02333333333333
16,"D7","0122.2Brn.Dn.2",35.77001953125,10,2.02333333333333
16,"D8","0122.2Brn.Dn.2",36.1736679077148,10,2.02333333333333
16,"D9","0122.2Brn.Dn.2",35.1769714355469,10,2.02333333333333
16,"D10","0222.5Sqm.Dn.3",38.4464225769043,10,2.01666666666667
16,"D11","0222.5Sqm.Dn.3",38.3658676147461,10,2.01666666666667
16,"D12","0222.5Sqm.Dn.3",NA,10,2.01666666666667
16,"E1","St5",36.8455619812012,NA,NA
16,"E2","St5",36.7974014282227,NA,NA
16,"E3","St5",37.3163642883301,NA,NA
16,"E4","1221.5Sqm.Dn.2",34.5620613098145,10,2.02333333333333
16,"E5","1221.5Sqm.Dn.2",34.0806083679199,10,2.02333333333333
16,"E6","1221.5Sqm.Dn.2",33.3959732055664,10,2.02333333333333
16,"E7","0122.3Chk.Up.1",36.1358795166016,10,1.99666666666667
16,"E8","0122.3Chk.Up.1",37.2528495788574,10,1.99666666666667
16,"E9","0122.3Chk.Up.1",37.8605690002441,10,1.99666666666667
16,"E10","0222.3Chk.Dn.2",NA,10,1.98333333333333
16,"E11","0222.3Chk.Dn.2",38.4253311157227,10,1.98333333333333
16,"E12","0222.3Chk.Dn.2",NA,10,1.98333333333333
16,"F1","St6",37.5050506591797,NA,NA
16,"F2","St6",36.9683074951172,NA,NA
16,"F3","St6",38.0282707214355,NA,NA
16,"F4","0122.1Prt.Up.1",34.4766845703125,10,1.97666666666667
16,"F5","0122.1Prt.Up.1",33.2400588989258,10,1.97666666666667
16,"F6","0122.1Prt.Up.1",32.9012756347656,10,1.97666666666667
16,"F7","0122.3Chk.Up.2",NA,10,1.99666666666667
16,"F8","0122.3Chk.Up.2",37.4163284301758,10,1.99666666666667
16,"F9","0122.3Chk.Up.2",37.5796661376953,10,1.99666666666667
16,"F10","0222.5Sqm.Up.1",NA,10,2
16,"F11","0222.5Sqm.Up.1",37.3853988647461,10,2
16,"F12","0222.5Sqm.Up.1",38.2032928466797,10,2
16,"G1","St6",38.543384552002,NA,NA
16,"G2","St6",39.5632553100586,NA,NA
16,"G3","St6",39.0386047363281,NA,NA
16,"G7","0122.3Chk.Up.3",NA,10,1.99666666666667
16,"G8","0122.3Chk.Up.3",37.5121879577637,10,1.99666666666667
16,"G9","0122.3Chk.Up.3",39.5427398681641,10,1.99666666666667
16,"H4","0122.1Prt.Up.3",35.5197906494141,10,1.97666666666667
16,"H5","0122.1Prt.Up.3",33.8975601196289,10,1.97666666666667
16,"H6","0122.1Prt.Up.3",33.7476196289062,10,1.97666666666667
16,"H7","0122.5Sqm.Dn.2",35.918140411377,10,1.01666666666667
16,"H8","0122.5Sqm.Dn.2",35.2789115905762,10,1.01666666666667
16,"H9","0122.5Sqm.Dn.2",36.5872917175293,10,1.01666666666667
17,"A1","St1",24.9895763397217,NA,NA
17,"A2","St1",25.0050487518311,NA,NA
17,"A3","St1",25.1134834289551,NA,NA
17,"A4","0222.3Chk.Dn.3",NA,10,1.98333333333333
17,"A5","0222.3Chk.Dn.3",38.5296897888184,10,1.98333333333333
17,"A6","0222.3Chk.Dn.3",38.856143951416,10,1.98333333333333
17,"B1","St2",28.2086563110352,NA,NA
17,"B2","St2",28.1414184570312,NA,NA
17,"B3","St2",28.4462547302246,NA,NA
17,"B4","0222.5Sqm.Up.2",NA,10,2
17,"B5","0222.5Sqm.Up.2",39.1162948608398,10,2
17,"B6","0222.5Sqm.Up.2",39.1855926513672,10,2
17,"C1","St3",31.9369506835938,NA,NA
17,"C2","St3",31.9399948120117,NA,NA
17,"C3","St3",32.0944023132324,NA,NA
17,"C4","0222.3Chk.Up.1",NA,10,2.01
17,"C5","0222.3Chk.Up.1",NA,10,2.01
17,"C6","0222.3Chk.Up.1",NA,10,2.01
17,"D1","St4",35.5278816223145,NA,NA
17,"D2","St4",36.5114250183105,NA,NA
17,"D3","St4",35.7453994750977,NA,NA
17,"D4","0222.5Sqm.Up.3",NA,10,2
17,"D5","0222.5Sqm.Up.3",NA,10,2
17,"D6","0222.5Sqm.Up.3",37.9566345214844,10,2
17,"E1","St5",39.1480712890625,NA,NA
17,"E2","St5",NA,NA,NA
17,"E3","St5",38.4667358398438,NA,NA
17,"E4","0222.3Chk.Up.2",NA,10,2.01
17,"E5","0222.3Chk.Up.2",39.7503852844238,10,2.01
17,"E6","0222.3Chk.Up.2",38.4538383483887,10,2.01
17,"F1","St6",39.7803344726562,NA,NA
17,"F2","St6",38.6208915710449,NA,NA
17,"F3","St6",38.5358390808105,NA,NA
17,"G1","St6",39.226749420166,NA,NA
17,"G2","St6",38.9528579711914,NA,NA
17,"G3","St6",38.538646697998,NA,NA
17,"G4","0222.3Chk.Up.3",NA,10,2.01
17,"G5","0222.3Chk.Up.3",NA,10,2.01
17,"G6","0222.3Chk.Up.3",38.8073959350586,10,2.01
17,"H4","0222.5Sqm.Dn.1",NA,10,2.01666666666667
17,"H5","0222.5Sqm.Dn.1",38.364875793457,10,2.01666666666667
17,"H6","0222.5Sqm.Dn.1",36.7210502624512,10,2.01666666666667
20,"A1","St1",22.1332168579102,NA,NA
20,"A2","St1",21.9921932220459,NA,NA
20,"A3","St1",22.0675811767578,NA,NA
20,"A4","0921.4Pad.Dn.3",34.2426681518555,1,2.03666666666667
20,"A5","0921.4Pad.Dn.3",34.0514183044434,1,2.03666666666667
20,"A6","0921.4Pad.Dn.3",33.9777984619141,1,2.03666666666667
20,"A7","1021.4Pad.Up11.1",36.8062553405762,1,2.01666666666667
20,"A8","1021.4Pad.Up11.1",35.3612899780273,1,2.01666666666667
20,"A9","1021.4Pad.Up11.1",35.7982902526855,1,2.01666666666667
20,"B1","St2",25.3462505340576,NA,NA
20,"B2","St2",25.4883766174316,NA,NA
20,"B3","St2",25.4985294342041,NA,NA
20,"B4","0921.4Pad.Up11.2",33.0993766784668,1,2.03333333333333
20,"B5","0921.4Pad.Up11.2",33.4480400085449,1,2.03333333333333
20,"B6","0921.4Pad.Up11.2",34.0955200195312,1,2.03333333333333
20,"B7","1021.4Pad.Up11.2",34.0195426940918,1,2.01666666666667
20,"B8","1021.4Pad.Up11.2",34.7740325927734,1,2.01666666666667
20,"B9","1021.4Pad.Up11.2",33.7077713012695,1,2.01666666666667
20,"B10","1221.4Pad.Up11.1",34.3525276184082,1,2.01666666666667
20,"B11","1221.4Pad.Up11.1",34.6052513122559,1,2.01666666666667
20,"B12","1221.4Pad.Up11.1",34.986156463623,1,2.01666666666667
20,"C1","St3",28.8176193237305,NA,NA
20,"C2","St3",28.7846279144287,NA,NA
20,"C3","St3",28.8708782196045,NA,NA
20,"C4","0921.4Pad.Up5.1",NA,1,2.02
20,"C5","0921.4Pad.Up5.1",NA,1,2.02
20,"C6","0921.4Pad.Up5.1",NA,1,2.02
20,"C7","1021.4Pad.Up5.1",NA,1,2.02333333333333
20,"C8","1021.4Pad.Up5.1",NA,1,2.02333333333333
20,"C9","1021.4Pad.Up5.1",NA,1,2.02333333333333
20,"D1","St4",31.7795886993408,NA,NA
20,"D2","St4",31.9323234558105,NA,NA
20,"D3","St4",32.070915222168,NA,NA
20,"D4","0921.4Pad.Up5.2",NA,1,2.02
20,"D5","0921.4Pad.Up5.2",NA,1,2.02
20,"D6","0921.4Pad.Up5.2",NA,1,2.02
20,"D7","1021.4Pad.Up5.2",NA,1,2.02333333333333
20,"D8","1021.4Pad.Up5.2",NA,1,2.02333333333333
20,"D9","1021.4Pad.Up5.2",NA,1,2.02333333333333
20,"E1","St5",34.9865264892578,NA,NA
20,"E2","St5",35.0622406005859,NA,NA
20,"E3","St5",35.2837409973145,NA,NA
20,"E4","0921.4Pad.Up5.3",NA,1,2.02
20,"E5","0921.4Pad.Up5.3",NA,1,2.02
20,"E6","0921.4Pad.Up5.3",NA,1,2.02
20,"E10","0222.4Pad.Dn.1",NA,1,2.00666666666667
20,"E11","0222.4Pad.Dn.1",36.6397590637207,1,2.00666666666667
20,"E12","0222.4Pad.Dn.1",36.6755561828613,1,2.00666666666667
20,"F1","St6",38.9292869567871,NA,NA
20,"F2","St6",38.0890312194824,NA,NA
20,"F3","St6",36.3886909484863,NA,NA
20,"F4","1021.4Pad.Dn.1",37.5278205871582,1,2.00666666666667
20,"F5","1021.4Pad.Dn.1",37.7426795959473,1,2.00666666666667
20,"F6","1021.4Pad.Dn.1",36.8059120178223,1,2.00666666666667
20,"F10","0222.4Pad.Dn.2",36.2932548522949,1,2.00666666666667
20,"F11","0222.4Pad.Dn.2",35.7419853210449,1,2.00666666666667
20,"F12","0222.4Pad.Dn.2",36.0205841064453,1,2.00666666666667
20,"G1","St7",36.754150390625,NA,NA
20,"G2","St7",38.9434852600098,NA,NA
20,"G3","St7",37.2340087890625,NA,NA
20,"G4","1021.4Pad.Dn.2",NA,1,2.00666666666667
20,"G5","1021.4Pad.Dn.2",NA,1,2.00666666666667
20,"G6","1021.4Pad.Dn.2",NA,1,2.00666666666667
20,"H1","St8",40.9836235046387,NA,NA
20,"H2","St8",38.8156242370605,NA,NA
20,"H3","St8",39.0906257629395,NA,NA
20,"H4","1021.4Pad.Dn.3",36.4504089355469,1,2.00666666666667
20,"H5","1021.4Pad.Dn.3",37.0453567504883,1,2.00666666666667
20,"H6","1021.4Pad.Dn.3",36.641845703125,1,2.00666666666667
23,"A1","St1",20.3454170227051,NA,NA
23,"A2","St1",20.2859573364258,NA,NA
23,"A3","St1",20.2976551055908,NA,NA
23,"A4","0321.1Prt.Up.1",35.909782409668,100,2
23,"A5","0321.1Prt.Up.1",37.8148765563965,100,2
23,"A6","0321.1Prt.Up.1",36.2853355407715,100,2
23,"A7","1021.3Chk.Up.3",32.2794036865234,1,2.01333333333333
23,"A8","1021.3Chk.Up.3",31.9139213562012,1,2.01333333333333
23,"A9","1021.3Chk.Up.3",31.968729019165,1,2.01333333333333
23,"A10","0721.2Brn.Dn.3",31.983154296875,10,2.04
23,"A11","0721.2Brn.Dn.3",31.4709720611572,10,2.04
23,"A12","0721.2Brn.Dn.3",31.1586399078369,10,2.04
23,"B1","St2",23.8480567932129,NA,NA
23,"B2","St2",23.8314819335938,NA,NA
23,"B3","St2",24.3027801513672,NA,NA
23,"B4","0421.1Prt.Up.3",34.3082618713379,10,2.02
23,"B5","0421.1Prt.Up.3",35.8078727722168,10,2.02
23,"B6","0421.1Prt.Up.3",33.7606048583984,10,2.02
23,"B7","1021.5Sqm.Dn.1",35.2667694091797,1,2.02
23,"B8","1021.5Sqm.Dn.1",34.1925468444824,1,2.02
23,"B9","1021.5Sqm.Dn.1",33.0961799621582,1,2.02
23,"B10","0821.1Prt.Dn.1",32.5200614929199,10,2.02333333333333
23,"B11","0821.1Prt.Dn.1",32.7583618164062,10,2.02333333333333
23,"B12","0821.1Prt.Dn.1",32.7527770996094,10,2.02333333333333
23,"C1","St3",27.2582416534424,NA,NA
23,"C2","St3",27.2428607940674,NA,NA
23,"C3","St3",27.2015933990479,NA,NA
23,"C4","0721.5Sqm.Dn.1",30.9170436859131,1,1.55
23,"C5","0721.5Sqm.Dn.1",34.2423553466797,1,1.55
23,"C6","0721.5Sqm.Dn.1",37.8480110168457,1,1.55
23,"C7","1121.1Prt.Dn.3",32.9595031738281,10,2.03
23,"C8","1121.1Prt.Dn.3",33.2150917053223,10,2.03
23,"C9","1121.1Prt.Dn.3",32.8409233093262,10,2.03
23,"C10","0421.5Sqm.Up.2",34.0969123840332,10,2.01666666666667
23,"C11","0421.5Sqm.Up.2",33.9784965515137,10,2.01666666666667
23,"C12","0421.5Sqm.Up.2",34.6818389892578,10,2.01666666666667
23,"D1","St4",30.5592002868652,NA,NA
23,"D2","St4",30.7043170928955,NA,NA
23,"D3","St4",30.8261184692383,NA,NA
23,"D4","1021.3Chk.Dn.1",30.7729644775391,1,2.02333333333333
23,"D5","1021.3Chk.Dn.1",30.7266597747803,1,2.02333333333333
23,"D6","1021.3Chk.Dn.1",30.8012847900391,1,2.02333333333333
23,"D7","1221.1Prt.Dn.1",33.2408905029297,10,2.02666666666667
23,"D8","1221.1Prt.Dn.1",34.136287689209,10,2.02666666666667
23,"D9","1221.1Prt.Dn.1",33.4498901367188,10,2.02666666666667
23,"D10","0821.1Prt.Dn.2",32.437255859375,10,2.02333333333333
23,"D11","0821.1Prt.Dn.2",32.8005867004395,10,2.02333333333333
23,"D12","0821.1Prt.Dn.2",32.7264099121094,10,2.02333333333333
23,"E1","St5",34.3058128356934,NA,NA
23,"E2","St5",34.330638885498,NA,NA
23,"E3","St5",33.8805541992188,NA,NA
23,"E4","1021.3Chk.Dn.2",36.5750350952148,1,2.02333333333333
23,"E5","1021.3Chk.Dn.2",34.951114654541,1,2.02333333333333
23,"E6","1021.3Chk.Dn.2",34.1765670776367,1,2.02333333333333
23,"E7","1221.3Chk.Dn.3",NA,1,1.29666666666667
23,"E8","1221.3Chk.Dn.3",36.6660194396973,1,1.29666666666667
23,"E9","1221.3Chk.Dn.3",42.0686073303223,1,1.29666666666667
23,"E10","0421.5Sqm.Up.3",33.1790885925293,10,2.01666666666667
23,"E11","0421.5Sqm.Up.3",34.0865211486816,10,2.01666666666667
23,"E12","0421.5Sqm.Up.3",36.0073204040527,10,2.01666666666667
23,"F1","St6",35.6865615844727,NA,NA
23,"F2","St6",34.9607887268066,NA,NA
23,"F3","St6",36.2990570068359,NA,NA
23,"F4","1021.3Chk.Dn.3",30.4610424041748,1,2.02333333333333
23,"F5","1021.3Chk.Dn.3",30.978536605835,1,2.02333333333333
23,"F6","1021.3Chk.Dn.3",30.7497692108154,1,2.02333333333333
23,"F7","0321.5Sqm.Dn.1",35.9022254943848,10,1.99
23,"F8","0321.5Sqm.Dn.1",35.6930618286133,10,1.99
23,"F9","0321.5Sqm.Dn.1",34.3670959472656,10,1.99
23,"F10","0821.1Prt.Dn.3",32.5657424926758,10,2.02333333333333
23,"F11","0821.1Prt.Dn.3",33.1071357727051,10,2.02333333333333
23,"F12","0821.1Prt.Dn.3",32.8283348083496,10,2.02333333333333
23,"G1","St7",35.8373603820801,NA,NA
23,"G2","St7",35.4669990539551,NA,NA
23,"G3","St7",36.2630920410156,NA,NA
23,"G4","1021.3Chk.Up.1",31.751766204834,1,2.01333333333333
23,"G5","1021.3Chk.Up.1",31.5663909912109,1,2.01333333333333
23,"G6","1021.3Chk.Up.1",32.0868835449219,1,2.01333333333333
23,"G7","0421.5Sqm.Dn.1",34.7076683044434,10,2.01666666666667
23,"G8","0421.5Sqm.Dn.1",34.2610626220703,10,2.01666666666667
23,"G9","0421.5Sqm.Dn.1",33.8483200073242,10,2.01666666666667
23,"G10","1221.1Prt.Up.2",NA,100,2.03
23,"G11","1221.1Prt.Up.2",NA,100,2.03
23,"G12","1221.1Prt.Up.2",36.770133972168,100,2.03
23,"H1","St8",36.9575691223145,NA,NA
23,"H2","St8",36.8479270935059,NA,NA
23,"H3","St8",37.6690063476562,NA,NA
23,"H4","1021.3Chk.Up.2",30.1633319854736,1,2.01333333333333
23,"H5","1021.3Chk.Up.2",30.3218879699707,1,2.01333333333333
23,"H6","1021.3Chk.Up.2",30.4575576782227,1,2.01333333333333
23,"H7","0721.1Prt.Dn.1",33.4223365783691,10,2.02
23,"H8","0721.1Prt.Dn.1",33.721492767334,10,2.02
23,"H9","0721.1Prt.Dn.1",33.6892738342285,10,2.02
21,"A1","St1",21.9023151397705,NA,NA
21,"A2","St1",21.8913898468018,NA,NA
21,"A3","St1",22.2430076599121,NA,NA
21,"A7","0521.4Pad.Up5.1",NA,10,2.01666666666667
21,"A8","0521.4Pad.Up5.1",NA,10,2.01666666666667
21,"A9","0521.4Pad.Up5.1",38.9830360412598,10,2.01666666666667
21,"A10","0821.4Pad.Dn.3",35.5183868408203,10,2.01
21,"A11","0821.4Pad.Dn.3",35.6185531616211,10,2.01
21,"A12","0821.4Pad.Dn.3",36.6921768188477,10,2.01
21,"B1","St2",25.9461269378662,NA,NA
21,"B2","St2",25.7489757537842,NA,NA
21,"B3","St2",25.6769695281982,NA,NA
21,"B7","0521.4Pad.Up5.3",NA,10,2.01666666666667
21,"B8","0521.4Pad.Up5.3",38.0120506286621,10,2.01666666666667
21,"B9","0521.4Pad.Up5.3",NA,10,2.01666666666667
21,"B10","0821.4Pad.Up11.3",35.2511749267578,10,2
21,"B11","0821.4Pad.Up11.3",35.7093963623047,10,2
21,"B12","0821.4Pad.Up11.3",36.6339569091797,10,2
21,"C1","St3",28.9809036254883,NA,NA
21,"C2","St3",28.9192924499512,NA,NA
21,"C3","St3",28.9428329467773,NA,NA
21,"C4","0222.4Pad.Up11.2",37.0130882263184,1,2.00666666666667
21,"C5","0222.4Pad.Up11.2",35.5709953308105,1,2.00666666666667
21,"C6","0222.4Pad.Up11.2",36.0531349182129,1,2.00666666666667
21,"C7","0621.4Pad.Up5.1",NA,10,2.01666666666667
21,"C8","0621.4Pad.Up5.1",NA,10,2.01666666666667
21,"C9","0621.4Pad.Up5.1",NA,10,2.01666666666667
21,"D1","St4",32.5488204956055,NA,NA
21,"D2","St4",32.4213600158691,NA,NA
21,"D3","St4",32.0405464172363,NA,NA
21,"D4","0222.4Pad.Up11.3",36.0334320068359,1,2.00666666666667
21,"D5","0222.4Pad.Up11.3",36.0355033874512,1,2.00666666666667
21,"D6","0222.4Pad.Up11.3",37.1599502563477,1,2.00666666666667
21,"D7","0621.4Pad.Up5.2",NA,10,2.01666666666667
21,"D8","0621.4Pad.Up5.2",NA,10,2.01666666666667
21,"D9","0621.4Pad.Up5.2",NA,10,2.01666666666667
21,"D10","0921.4Pad.Up11.3",34.4944000244141,10,2.03333333333333
21,"D11","0921.4Pad.Up11.3",34.59130859375,10,2.03333333333333
21,"D12","0921.4Pad.Up11.3",35.3554534912109,10,2.03333333333333
21,"E1","St5",36.0631065368652,NA,NA
21,"E2","St5",35.189510345459,NA,NA
21,"E3","St5",34.9073486328125,NA,NA
21,"E4","0222.4Pad.Up5.2",NA,1,1.99666666666667
21,"E5","0222.4Pad.Up5.2",37.9410972595215,1,1.99666666666667
21,"E6","0222.4Pad.Up5.2",38.1050262451172,1,1.99666666666667
21,"E7","0621.4Pad.Up5.3",NA,10,2.01666666666667
