# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=176807474
# chain_id=3
# iter=2000
# warmup=500
# save_warmup=1
# thin=1
# refresh=10
# stepsize=0.01
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.7
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=temp/tmp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_std_curve_0,beta_std_curve_1,sigma_std_curve,envir_concentration.1,envir_concentration.2,envir_concentration.3,envir_concentration.4,envir_concentration.5,envir_concentration.6,envir_concentration.7,envir_concentration.8,envir_concentration.9,envir_concentration.10,envir_concentration.11,envir_concentration.12,envir_concentration.13,envir_concentration.14,envir_concentration.15,envir_concentration.16,envir_concentration.17,envir_concentration.18,envir_concentration.19,envir_concentration.20,envir_concentration.21,envir_concentration.22,envir_concentration.23,envir_concentration.24,envir_concentration.25,envir_concentration.26,envir_concentration.27,envir_concentration.28,envir_concentration.29,envir_concentration.30,envir_concentration.31,envir_concentration.32,envir_concentration.33,envir_concentration.34,envir_concentration.35,envir_concentration.36,envir_concentration.37,envir_concentration.38,envir_concentration.39,envir_concentration.40,envir_concentration.41,envir_concentration.42,envir_concentration.43,envir_concentration.44,envir_concentration.45,envir_concentration.46,envir_concentration.47,envir_concentration.48,envir_concentration.49,envir_concentration.50,envir_concentration.51,envir_concentration.52,envir_concentration.53,envir_concentration.54,envir_concentration.55,envir_concentration.56,sigma_envir_qPCR,mu_std_curve.1,mu_std_curve.2,mu_std_curve.3,mu_std_curve.4,mu_std_curve.5,mu_qPCR_envir.1,mu_qPCR_envir.2,mu_qPCR_envir.3,mu_qPCR_envir.4,mu_qPCR_envir.5,mu_qPCR_envir.6,mu_qPCR_envir.7,mu_qPCR_envir.8,mu_qPCR_envir.9,mu_qPCR_envir.10,mu_qPCR_envir.11,mu_qPCR_envir.12,mu_qPCR_envir.13,mu_qPCR_envir.14,mu_qPCR_envir.15,mu_qPCR_envir.16,mu_qPCR_envir.17,mu_qPCR_envir.18,mu_qPCR_envir.19,mu_qPCR_envir.20,mu_qPCR_envir.21,mu_qPCR_envir.22,mu_qPCR_envir.23,mu_qPCR_envir.24,mu_qPCR_envir.25,mu_qPCR_envir.26,mu_qPCR_envir.27,mu_qPCR_envir.28,mu_qPCR_envir.29,mu_qPCR_envir.30,mu_qPCR_envir.31,mu_qPCR_envir.32,mu_qPCR_envir.33,mu_qPCR_envir.34,mu_qPCR_envir.35,mu_qPCR_envir.36,mu_qPCR_envir.37,mu_qPCR_envir.38,mu_qPCR_envir.39,mu_qPCR_envir.40,mu_qPCR_envir.41,mu_qPCR_envir.42,mu_qPCR_envir.43,mu_qPCR_envir.44,mu_qPCR_envir.45,mu_qPCR_envir.46,mu_qPCR_envir.47,mu_qPCR_envir.48,mu_qPCR_envir.49,mu_qPCR_envir.50,mu_qPCR_envir.51,mu_qPCR_envir.52,mu_qPCR_envir.53,mu_qPCR_envir.54,mu_qPCR_envir.55,mu_qPCR_envir.56
-71.0982,0.0103425,0.00398965,2,7,1,118.197,40.1369,-3.08683,0.96515,0.707179,0.930366,1.13897,1.24067,1.34064,1.17823,1.82059,1.16209,1.45675,0.819311,0.851085,0.446486,0.344652,0.469227,0.449588,0.715343,1.03995,0.805288,0.451568,0.675923,0.528626,0.117591,0.507153,0.837491,1.47702,1.63539,1.65453,0.791267,0.378503,1.82805,1.3495,1.40379,0.579757,2.43805,2.07444,1.57679,1.70625,2.09108,-0.0618867,1.86605,0.861795,0.814567,1.27838,1.27937,0.564873,1.60719,1.17389,1.63053,0.820077,2.05391,1.61573,-0.81499,0.714861,-0.793621,1.24991,1.54373,0.11797,24.7028,27.7896,30.8764,33.9632,37.0501,37.954,37.265,36.6211,36.3072,35.9986,36.4999,34.5171,36.5497,35.6402,37.6078,37.5097,38.7587,39.073,38.6885,38.7491,37.9288,36.9267,37.6511,38.743,38.0504,38.5051,39.7739,38.5714,37.5517,35.5776,35.0887,35.0296,37.6944,38.9685,34.494,35.9712,35.8036,38.3473,32.611,33.7334,35.2696,34.87,33.6821,40.3279,34.3767,37.4767,37.6225,36.1908,36.1877,38.3932,35.1758,36.5133,35.1037,37.6055,33.7968,35.1494,42.6526,37.9302,42.5867,36.2786,35.3717
-77.2902,0.934192,0.00142616,9,511,0,110.743,39.7895,-3.00577,0.863735,1.36438,1.47073,1.03723,1.52929,1.12768,1.35226,1.41472,1.89728,0.986947,1.25625,0.813541,0.662216,0.338148,0.239985,0.790751,0.38023,0.132296,1.11154,0.471079,0.0109957,0.782912,-0.087195,0.0720798,0.723474,0.986299,1.17201,1.63402,0.786702,0.321567,1.24557,1.58293,1.07417,0.844307,1.74567,2.12649,1.44431,1.59529,1.66235,0.0514638,1.80303,0.911073,1.04089,0.876545,0.916348,0.780726,1.3157,1.21702,1.66978,1.07442,1.02308,1.17377,-0.963166,0.311033,-0.659038,0.458187,0.692993,0.130667,24.7606,27.7664,30.7722,33.7779,36.7837,35.6885,35.3688,36.6718,35.1928,36.3999,35.7249,35.5371,34.0867,36.8229,36.0135,37.3441,37.799,38.7731,39.0681,37.4126,38.6466,39.3918,36.4484,38.3735,39.7564,37.4362,40.0515,39.5728,37.6149,36.8249,36.2667,34.878,37.4248,38.8229,36.0456,35.0315,36.5608,37.2517,34.5424,33.3977,35.4482,34.9944,34.7928,39.6348,34.37,37.051,36.6608,37.1548,37.0351,37.4428,35.8348,36.1314,34.7705,36.56,36.7143,36.2614,42.6845,38.8546,41.7704,38.4123,37.7065
-63.0025,0.965367,0.00205104,8,255,0,103.49,39.9001,-3.18198,0.843772,0.889492,0.828813,1.29488,1.41503,1.39012,0.776947,0.962582,1.27655,0.8707,0.812868,0.762391,0.361295,0.276788,0.101641,0.541208,0.727443,0.771066,0.764177,0.657151,0.732197,0.485588,0.128714,0.63016,0.62141,1.12045,1.28863,1.54526,0.472946,0.358045,1.52467,1.49352,1.38824,0.409922,2.25793,2.05146,1.57424,1.72755,1.94423,-0.0735125,1.69044,0.764511,0.746976,0.82494,1.10075,0.925663,1.73389,1.22845,1.13997,0.764353,1.52934,1.58468,-0.845354,0.194598,-0.700359,1.00355,1.32962,0.126983,23.9901,27.1721,30.3541,33.5361,36.7181,37.0697,37.2628,35.7798,35.3975,35.4767,37.4278,36.8371,35.8381,37.1295,37.3135,37.4741,38.7504,39.0193,39.5766,38.1779,37.5853,37.4465,37.4685,37.809,37.5702,38.3549,39.4905,37.8949,37.9227,36.3348,35.7996,34.9831,38.3951,38.7608,35.0486,35.1477,35.4827,38.5957,32.7154,33.3723,34.8909,34.403,33.7135,40.134,34.5211,37.4674,37.5232,37.2751,36.3975,36.9546,34.3829,35.9911,36.2727,37.4679,35.0337,34.8576,42.59,39.2808,42.1286,36.7068,35.6692
-67.1638,0.854217,0.0030842,8,255,0,86.8339,39.639,-3.03861,0.891047,0.864589,1.43726,1.26525,1.30415,1.14439,1.3828,1.60309,1.18348,1.2779,1.10815,0.708516,0.543067,0.208732,0.534204,0.521433,0.204476,0.298015,0.989876,-0.142283,-0.0892737,0.61854,-0.268953,-0.123121,0.392451,1.22708,1.46589,1.5889,0.556284,0.322243,1.31526,1.29327,0.955218,1.01905,1.74733,1.95386,1.36642,1.48399,1.69772,-0.244493,1.85061,0.847678,1.23972,1.15944,1.02276,0.4989,1.12625,1.0044,0.800483,0.957869,1.45437,1.08561,-0.661465,0.528229,-0.96688,1.32753,0.804386,0.19997,24.4459,27.4845,30.5231,33.5617,36.6004,37.0118,35.2717,35.7943,35.6762,36.1616,35.4372,34.7678,36.0428,35.7559,36.2717,37.4861,37.9888,39.0047,38.0157,38.0545,39.0176,38.7334,36.6311,40.0713,39.9102,37.7595,40.4562,40.0131,38.4465,35.9104,35.1847,34.8109,37.9486,38.6598,35.6424,35.7092,36.7364,36.5425,34.3295,33.702,35.487,35.1297,34.4803,40.3819,34.0157,37.0632,35.8719,36.1159,36.5312,38.123,36.2167,36.587,37.2066,36.7284,35.2197,36.3402,41.6489,38.0339,42.5769,35.6051,37.1947
-67.1161,0.100827,0.00391996,3,11,1,92.1314,39.6195,-3.02,0.889546,0.86442,1.43895,1.26477,1.30901,1.14317,1.38193,1.59926,1.18142,1.27446,1.09978,0.709388,0.547667,0.20867,0.53476,0.523831,0.204314,0.29981,0.984806,-0.147248,-0.0947435,0.62162,-0.266641,-0.124913,0.38571,1.22478,1.46108,1.58906,0.554728,0.324929,1.31934,1.29522,0.955502,1.02566,1.75112,1.95376,1.37253,1.4787,1.6988,-0.246564,1.85564,0.848613,1.23409,1.15657,1.0262,0.498295,1.12642,1.00588,0.797422,0.954737,1.45042,1.08864,-0.653613,0.525136,-0.97196,1.32704,0.802295,0.200175,24.5194,27.5394,30.5594,33.5794,36.5995,37.0089,35.2738,35.7999,35.6662,36.1671,35.446,34.7897,36.0516,35.7706,36.2981,37.4771,37.9655,38.9893,38.0045,38.0375,39.0024,38.714,36.6453,40.0641,39.9056,37.7422,40.4247,39.9967,38.4546,35.9206,35.207,34.8205,37.9442,38.6382,35.6351,35.7079,36.7338,36.522,34.3311,33.7191,35.4744,35.1538,34.4891,40.3641,34.0154,37.0566,35.8925,36.1266,36.5203,38.1146,36.2177,36.5817,37.2112,36.7361,35.2392,36.3318,41.5934,38.0335,42.5548,35.6118,37.1965
-62.1732,0.994855,0.00162154,9,511,0,91.3803,39.4731,-3.02026,0.810365,0.650132,0.791929,1.59704,1.20501,1.27845,0.847299,1.35016,1.02933,0.797636,0.690381,0.626681,0.273213,0.133849,-0.19439,0.378438,0.547482,0.629139,0.780851,0.624143,0.404927,0.3425,-0.0960679,0.399657,0.391417,0.940065,1.40329,1.47128,0.628288,-0.462592,1.46419,1.50432,1.26193,0.242773,2.32743,2.03782,1.43125,1.61335,1.90846,-0.189949,1.73375,0.69584,0.92341,0.673336,0.791251,0.740751,1.61475,1.13568,0.913155,0.658557,1.28809,1.50636,-0.811469,0.311443,-0.811815,0.549095,1.11625,0.394328,24.3718,27.392,30.4123,33.4326,36.4528,37.5095,37.0813,34.6496,35.8336,35.6118,36.914,35.3953,36.3642,37.064,37.388,37.5804,38.6479,39.0688,40.0602,38.3301,37.8196,37.5729,37.1147,37.588,38.2501,38.4387,39.7632,38.266,38.2909,36.6338,35.2348,35.0294,37.5755,40.8702,35.0509,34.9296,35.6617,38.7399,32.4436,33.3183,35.1503,34.6004,33.709,40.0468,34.2367,37.3715,36.6842,37.4394,37.0833,37.2358,34.5961,36.043,36.7151,37.4841,35.5827,34.9235,41.9239,38.5325,41.925,37.8147,36.1017
-62.5472,0.992579,0.00254028,8,255,0,87.9553,39.3546,-2.91144,0.798396,0.725802,0.799272,1.59698,1.41446,1.44182,1.06928,1.1917,1.16352,0.894362,0.826552,0.419456,0.530976,0.0374985,-0.0725043,0.62087,0.703377,0.44602,0.924377,0.716429,0.0466532,0.400813,-0.212457,-0.0692782,0.362137,1.47213,1.58129,1.70285,0.589727,0.0137908,1.4299,1.69454,1.02516,0.566933,2.00275,1.78402,1.34992,1.40163,1.86318,-0.42299,1.66698,0.547647,0.6142,0.645519,1.00685,0.640644,1.38577,1.48716,0.883205,0.812232,1.4051,1.23854,-0.936557,0.244224,-0.866994,0.725274,1.01015,0.269617,24.7974,27.7088,30.6203,33.5317,36.4431,37.2414,37.0275,34.705,35.2365,35.1568,36.2414,35.885,35.967,36.7507,36.9481,38.1333,37.8087,39.2454,39.5657,37.5469,37.3067,38.056,36.6633,37.2687,39.2187,38.1876,39.9731,39.5563,38.3002,35.0685,34.7507,34.3968,37.6376,39.3144,35.1915,34.421,36.3699,37.704,33.5237,34.1605,35.4243,35.2738,33.93,40.5861,34.5012,37.7601,37.5664,37.4752,36.4232,37.4894,35.32,35.0248,36.7832,36.9898,35.2637,35.7486,42.0813,38.6435,41.8788,37.243,36.4136
-63.0144,0.0993336,0.00395634,2,6,1,94.4231,39.3154,-2.92118,0.797571,0.725362,0.80314,1.59883,1.41523,1.44388,1.06731,1.18639,1.16244,0.892833,0.821482,0.417267,0.527528,0.0403121,-0.0769206,0.620453,0.710004,0.448285,0.926458,0.711312,0.0526917,0.399541,-0.21285,-0.0792932,0.362557,1.46846,1.58553,1.70622,0.589712,0.0044032,1.43009,1.69563,1.02654,0.560665,2.00374,1.78076,1.3516,1.39632,1.85869,-0.421896,1.66152,0.546428,0.613485,0.647813,1.00511,0.63098,1.38523,1.48722,0.886008,0.808936,1.40463,1.24827,-0.940969,0.245388,-0.871747,0.716278,1.00862,0.269332,24.7095,27.6307,30.5519,33.473,36.3942,37.1965,36.9693,34.645,35.1813,35.0976,36.1976,35.8497,35.9197,36.7073,36.9157,38.0965,37.7744,39.1977,39.5401,37.503,37.2414,38.0059,36.6091,37.2375,39.1615,38.1483,39.9372,39.547,38.2563,35.0258,34.6838,34.3312,37.5928,39.3026,35.1379,34.3622,36.3167,37.6776,33.4621,34.1135,35.3672,35.2365,33.8858,40.5479,34.4618,37.7192,37.5233,37.423,36.3793,37.4722,35.2689,34.971,36.7272,36.9524,35.2122,35.669,42.0642,38.5986,41.8619,37.223,36.369
-61.3376,0.898113,0.00164465,9,511,0,94.1703,40.1423,-3.10014,0.781703,1.08033,1.38476,1.24219,1.48503,1.11927,1.3167,1.53278,0.689124,1.16933,0.931639,1.02574,0.695812,0.246173,0.716081,0.801766,0.364028,0.348476,1.00706,0.0637868,0.649551,0.761636,0.071311,0.378987,0.668015,1.0436,1.27994,1.76784,0.668108,0.362873,1.52431,1.33153,1.26256,0.874283,1.86136,2.03068,1.65648,1.89169,1.81795,0.302785,2.18546,0.902527,1.17732,1.11211,1.18252,0.765624,1.54018,0.759795,1.02766,0.783152,1.49113,1.29306,-0.718078,0.280835,-0.648155,1.01763,1.26404,0.338537,24.6416,27.7417,30.8419,33.942,37.0422,36.7931,35.8494,36.2913,35.5385,36.6724,36.0604,35.3905,38.0059,36.5172,37.2541,36.9624,37.9852,39.3791,37.9224,37.6567,39.0138,39.062,37.0203,39.9446,38.1286,37.7811,39.9212,38.9674,38.0714,36.907,36.1743,34.6617,38.0711,39.0174,35.4167,36.0144,36.2282,37.4319,34.3718,33.8469,35.007,34.2778,34.5064,39.2036,33.3671,37.3444,36.4925,36.6946,36.4763,37.7688,35.3676,37.7868,36.9564,37.7144,35.5196,36.1337,42.3685,39.2717,42.1517,36.9875,36.2236
-53.1156,0.992682,0.00222609,8,255,0,84.5776,40.2454,-3.31138,0.729909,0.67273,1.45534,1.53655,1.22853,1.4447,1.01811,1.48976,1.29864,1.16032,1.10901,0.71689,0.444906,0.53751,0.670124,0.696136,0.729073,0.921685,1.08777,0.573791,0.447442,0.772439,0.112616,0.547019,0.553108,1.46723,1.48837,1.62242,0.722401,0.419556,1.62882,1.43347,1.36426,0.676577,2.28445,2.03604,1.5002,1.47409,1.91535,-0.0843383,1.63665,1.0858,0.770349,1.09225,1.01339,0.65254,1.46352,1.34507,0.88788,1.20609,1.61814,1.41236,-0.431626,0.159375,-0.802572,0.960416,0.899847,0.278368,23.6884,26.9998,30.3112,33.6226,36.934,38.0177,35.4262,35.1573,36.1772,35.4614,36.874,35.3122,35.945,36.4031,36.573,37.8715,38.7721,38.4655,38.0263,37.9402,37.8311,37.1933,36.6433,38.3453,38.7637,37.6875,39.8724,38.434,38.4138,35.3868,35.3168,34.8729,37.8532,38.856,34.8517,35.4986,35.7278,38.0049,32.6807,33.5032,35.2776,35.3641,33.9029,40.5246,34.8258,36.6499,37.6944,36.6285,36.8896,38.0845,35.3991,35.7913,37.3052,36.2515,34.8871,35.5685,41.6746,39.7176,42.903,37.065,37.2656
-54.3331,0.0411023,0.00345608,2,6,1,88.5169,40.2102,-3.31433,0.728295,0.66997,1.46099,1.53813,1.22807,1.44598,1.01828,1.49174,1.29661,1.16291,1.10636,0.719531,0.445086,0.541591,0.660326,0.696145,0.726432,0.923558,1.08577,0.573686,0.453204,0.771071,0.105946,0.54402,0.55198,1.47591,1.49204,1.62773,0.726254,0.41592,1.62876,1.42898,1.36662,0.677165,2.28328,2.03689,1.4995,1.46787,1.91793,-0.082911,1.64109,1.08311,0.771603,1.09283,1.01658,0.650807,1.46163,1.34953,0.892881,1.20545,1.61541,1.41517,-0.431862,0.160036,-0.80042,0.95128,0.897224,0.280302,23.6386,26.9529,30.2672,33.5816,36.8959,37.9897,35.368,35.1124,36.14,35.4178,36.8353,35.2661,35.9128,36.356,36.5434,37.8255,38.7351,38.4152,38.0217,37.903,37.8026,37.1493,36.6116,38.3089,38.7082,37.6547,39.8591,38.4072,38.3808,35.3186,35.2651,34.8154,37.8032,38.8317,34.812,35.4741,35.6808,37.9659,32.6427,33.4593,35.2404,35.3452,33.8536,40.485,34.7711,36.6205,37.6529,36.5882,36.841,38.0532,35.3659,35.7374,37.2509,36.215,34.8562,35.5199,41.6416,39.6798,42.8631,37.0574,37.2365
-55.4577,0.998849,0.00132901,9,511,0,84.6081,40.3601,-3.27553,0.863839,0.813031,1.42439,1.67563,1.23219,1.41177,1.02591,1.56111,1.42369,1.14743,1.05693,0.856401,0.444329,0.528119,0.6064,0.676556,0.829256,0.737555,0.950411,0.581526,0.532286,0.912126,0.19022,0.581204,0.578173,1.49851,1.36455,1.45745,0.777915,0.398459,1.4343,1.31914,1.26623,0.732706,2.30365,2.03558,1.24981,1.67745,1.8936,-0.188359,1.76918,0.959464,0.862443,1.16806,1.06589,0.609196,1.6113,1.32885,0.959682,1.12787,1.53258,1.47655,-0.335005,0.317882,-0.871775,0.97914,0.97046,0.326012,23.9824,27.258,30.5335,33.809,37.0846,37.697,35.6945,34.8715,36.324,35.7358,36.9997,35.2466,35.6967,36.6016,36.8981,37.5549,38.9047,38.6302,38.3738,38.144,37.6438,37.9442,37.247,38.4553,38.6166,37.3724,39.737,38.4563,38.4663,35.4517,35.8905,35.5861,37.812,39.0549,35.662,36.0392,36.2125,37.9601,32.8144,33.6925,36.2663,34.8655,34.1575,40.9771,34.5651,37.2173,37.5351,36.5341,36.8687,38.3646,35.0822,36.0074,37.2166,36.6657,35.3401,35.5236,41.4574,39.3189,43.2156,37.1529,37.1813
-63.7213,0.991855,0.00207988,8,511,0,88.7473,40.2095,-3.18733,0.652634,0.786615,1.26765,1.84079,1.25853,1.2785,0.887852,1.53003,1.1124,1.28216,1.05236,0.753508,0.339438,0.308336,0.561051,0.86995,0.640823,0.687809,1.05853,0.182214,0.486942,0.625477,0.223087,0.445146,0.80388,1.37638,1.35432,1.55679,1.03615,0.768531,1.47208,1.53826,1.44452,0.908893,1.99862,2.22427,1.43364,1.35838,1.85893,-0.336844,1.63141,0.961371,0.805566,1.03386,1.34563,0.678192,1.62735,1.43812,1.18826,1.07811,1.88064,1.50988,-0.257178,0.394063,-0.614933,0.886014,1.0914,0.352996,24.2728,27.4601,30.6475,33.8348,37.0221,37.7023,36.169,34.3423,36.1981,36.1345,37.3796,35.3327,36.6639,36.1228,36.8552,37.8078,39.1276,39.2267,38.4212,37.4366,38.167,38.0172,36.8356,39.6287,38.6574,38.2159,39.4984,38.7906,37.6472,35.8225,35.8928,35.2475,36.9069,37.7599,35.5174,35.3065,35.6053,37.3125,33.8392,33.12,35.64,35.8799,34.2844,41.2831,35.0096,37.1453,37.6419,36.9142,35.9205,38.0478,35.0226,35.6257,36.4221,36.7732,34.2152,35.397,41.0292,38.9535,42.1695,37.3854,36.7308
-63.7688,0.266542,0.00321425,2,7,1,94.7678,40.1916,-3.1842,0.648301,0.794204,1.26533,1.84061,1.26195,1.27469,0.881655,1.53248,1.11482,1.28423,1.05339,0.750835,0.340824,0.305675,0.563527,0.868187,0.636957,0.686305,1.05519,0.181087,0.490415,0.62024,0.219258,0.446659,0.803746,1.37485,1.35457,1.55241,1.0398,0.768631,1.47062,1.53282,1.44189,0.905864,2.00131,2.22618,1.43321,1.36172,1.85659,-0.336691,1.63728,0.957968,0.808034,1.03672,1.34246,0.675651,1.62542,1.4437,1.1836,1.0772,1.87534,1.51458,-0.255371,0.388829,-0.615704,0.883772,1.09103,0.353987,24.2706,27.4548,30.639,33.8232,37.0074,37.6626,36.1625,34.3307,36.1733,36.1327,37.3842,35.3118,36.6418,36.1023,36.8373,37.8007,39.1063,39.2182,38.3972,37.4271,38.1634,38.0062,36.8316,39.6149,38.63,38.2166,39.4934,38.7693,37.6323,35.8138,35.8783,35.2484,36.8806,37.7441,35.5088,35.3108,35.6003,37.3071,33.819,33.103,35.6279,35.8556,34.2798,41.2636,34.9781,37.1412,37.6186,36.8904,35.9169,38.0401,35.0159,35.5945,36.4228,36.7615,34.2201,35.3688,41.0047,38.9534,42.1521,37.3774,36.7175
-65.8575,0.999735,0.00172813,9,511,0,93.2815,40.5507,-3.35824,0.644901,1.018,1.13072,1.50832,1.46017,1.55382,1.63068,1.07539,1.17636,0.995688,1.13258,1.08362,0.940258,0.556241,0.209025,0.520935,0.577533,0.677314,1.02438,0.886263,0.437163,0.836607,0.0382271,0.467688,0.371978,1.23477,1.74962,1.73934,0.521936,0.444219,1.63152,1.47877,1.11189,0.768083,2.16195,1.86157,1.75578,2.01688,1.95021,0.337186,2.11945,0.987513,1.509,1.20884,1.02511,0.868373,1.48473,1.26758,0.919849,0.913969,1.45615,1.38297,-0.0382593,0.39637,-0.313365,0.391,1.29952,0.517834,23.7595,27.1178,30.476,33.8342,37.1925,37.132,36.7535,35.4854,35.6471,35.3326,35.0745,36.9393,36.6002,37.207,36.7472,36.9117,37.3931,38.6827,39.8488,38.8013,38.6112,38.2761,37.1106,37.5744,39.0826,37.7412,40.4224,38.9801,39.3015,36.4041,34.6751,34.7096,38.7979,39.0589,35.0717,35.5846,36.8167,37.9713,33.2904,34.2991,34.6544,33.7775,34.0014,39.4184,33.4331,37.2344,35.4831,36.4911,37.1082,37.6345,35.5646,36.2939,37.4617,37.4814,35.6606,35.9064,40.6792,39.2196,41.6031,39.2377,36.1866
-58.3832,0.657776,0.00269633,8,255,0,94.4875,40.2578,-3.17642,0.647997,0.995079,1.30652,1.37341,1.51632,1.40158,1.05817,1.46305,0.897996,1.11124,1.12856,0.735203,0.374806,0.340755,0.63319,0.841572,0.671936,0.60013,1.03736,0.195478,0.506824,0.599253,0.197077,0.369223,0.440446,1.32821,1.08049,1.6587,0.863062,0.151786,1.48364,1.56902,1.51632,0.934275,2.01474,2.29906,1.42483,1.51929,1.94668,-0.188553,1.66786,0.956534,0.805845,1.09849,1.21388,0.688392,1.66727,1.77139,1.18552,1.15802,1.65986,1.52098,-0.932644,0.688039,-0.868246,0.924254,1.08099,0.418039,24.3756,27.5521,30.7285,33.9049,37.0813,37.097,36.1077,35.8952,35.4413,35.8058,36.8966,35.6105,37.4053,36.728,36.673,37.9224,39.0672,39.1754,38.2465,37.5846,38.1234,38.3515,36.9627,39.6368,38.6479,38.3543,39.6318,39.085,38.8587,36.0388,36.8257,34.989,37.5163,39.7756,35.5451,35.2739,35.4413,37.2901,33.8581,32.955,35.7319,35.4318,34.0743,40.8567,34.9599,37.2194,37.6981,36.7685,36.402,38.0711,34.9618,34.6311,36.492,36.5794,34.9853,35.4265,43.2202,38.0723,43.0157,37.3219,36.8241
-71.268,0.994079,0.00256072,8,255,0,93.4787,40.1457,-3.27494,0.793849,1.67732,0.989406,1.22565,1.27344,1.55444,1.34154,1.07703,0.649355,1.43517,1.06421,0.711854,0.834257,0.181873,0.722097,0.756038,0.644046,0.917388,0.81477,0.630611,0.529806,0.417008,-0.00854206,0.36568,0.399948,1.1352,1.84672,1.55088,0.520252,0.254895,1.32912,1.54428,0.999912,0.947833,2.033,1.76294,1.57275,1.61264,1.76778,0.156325,1.89142,1.04397,0.872711,1.09375,0.965204,1.09298,1.41039,1.35247,1.16552,0.923991,1.37929,1.29133,-0.759242,0.9379,-0.228924,0.938659,1.28068,0.245792,23.771,27.046,30.3209,33.5958,36.8708,34.6526,36.9055,36.1318,35.9753,35.055,35.7523,36.6185,38.0191,35.4456,36.6605,37.8144,37.4136,39.5501,37.7809,37.6697,38.0365,37.1413,37.4774,38.0805,38.4106,38.78,40.1737,38.9481,38.8359,36.428,34.0978,35.0667,38.4419,39.311,35.7929,35.0883,36.8711,37.0416,33.4878,34.3722,34.9951,34.8644,34.3563,39.6338,33.9514,36.7268,37.2876,36.5638,36.9847,36.5663,35.5268,35.7165,36.3287,37.1197,35.6286,35.9167,42.6322,37.0742,40.8954,37.0717,35.9516
-71.0109,0.171949,0.00394958,2,6,1,108.482,40.2938,-3.2779,0.799666,1.67562,0.990816,1.2247,1.26994,1.55628,1.32963,1.0784,0.648545,1.42732,1.07448,0.707373,0.831094,0.181745,0.717474,0.760327,0.648225,0.911726,0.808432,0.628945,0.532065,0.410117,-0.00765641,0.373592,0.403104,1.12841,1.84263,1.54905,0.515815,0.259462,1.33061,1.54135,1.00082,0.944519,2.03631,1.76166,1.5741,1.60412,1.7718,0.158525,1.89239,1.04969,0.869018,1.09858,0.962607,1.08837,1.41071,1.35503,1.16514,0.92492,1.38125,1.29061,-0.765426,0.931931,-0.227419,0.941517,1.27963,0.24763,23.9043,27.1822,30.4601,33.738,37.0159,34.8013,37.046,36.2794,36.1311,35.1925,35.9354,36.7589,38.168,35.6152,36.7718,37.9751,37.5696,39.6981,37.942,37.8016,38.169,37.3053,37.6439,38.2322,38.5498,38.9495,40.3189,39.0692,38.9725,36.595,34.2539,35.2162,38.603,39.4433,35.9322,35.2414,37.0132,37.1978,33.619,34.5193,35.1341,35.0357,34.4861,39.7742,34.0908,36.8531,37.4453,36.6928,37.1385,36.7263,35.6697,35.8522,36.4746,37.262,35.7662,36.0633,42.8028,37.2391,41.0393,37.2076,36.0993
-76.4582,0.999764,0.00186428,9,511,0,105.482,39.7933,-2.94131,0.858124,-0.0526059,1.34129,1.62932,1.63668,1.45547,1.31728,1.83883,1.88637,0.749845,1.15564,0.733583,0.573949,0.634672,0.0904002,0.801451,0.360886,0.498476,1.17358,0.405908,0.376767,0.896805,-0.162369,0.291222,0.728223,1.41847,1.25456,1.72573,0.755079,0.377287,1.71823,1.68625,1.1915,0.534306,2.54109,2.07215,1.59308,1.77872,1.84978,-0.114063,1.61636,0.686792,1.0404,1.28897,0.929686,0.43497,1.39536,0.881751,0.986086,0.98656,1.67215,1.31499,-0.493769,-0.237124,-1.09788,0.94069,1.43929,0.226319,25.0868,28.0281,30.9694,33.9107,36.852,39.948,35.8482,35.001,34.9793,35.5123,35.9188,34.3847,34.2449,37.5878,36.3942,37.6356,38.1052,37.9266,39.5274,37.436,38.7318,38.3271,36.3415,38.5994,38.6851,37.1555,40.2709,38.9367,37.6514,35.6212,36.1033,34.7174,37.5724,38.6836,34.7395,34.8335,36.2888,38.2218,32.3192,33.6985,35.1076,34.5615,34.3525,40.1288,35.0391,37.7732,36.7332,36.002,37.0588,38.5139,35.6891,37.1998,36.8929,36.8915,34.875,35.9255,41.2456,40.4908,43.0225,37.0265,35.5599
